mod,defType,defName,label,classification,file
SWBestiary,PawnKindDef,RSW_Megaphorid,megaphorid,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_MegaphoridLarva,megaphorid maggot,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_Megapleura,megapleura,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_MossBeetle,moss beetle,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_MossBeetleLarvae,moss larva,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_MossBeetlePupa,moss pupa,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_MutagenicNorphea,mutagenic norphea,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_MutatingTumorfishAdult,mutating tumorfish,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_MutatingTumorfishFry,mutating tumorfish fry,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_MutatingTumorfishSpawn,mutating tumorfish spawn,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_Mynock,mynock,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/ShipVermin/PawnKindDefs/RSW_Mynock_PawnKind.xml
SWBestiary,PawnKindDef,RSW_Nuna,nuna,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/ThingDefs_Races/RSW_Nuna.xml
SWBestiary,PawnKindDef,RSW_Onnik,onnik,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/Livestock/PawnKindDefs/PawnKindDefs_Onnik.xml
SWBestiary,PawnKindDef,RSW_OpeeSeaKiller,opee sea killer,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SeaBeasts/ThingDefs_Races/SeaBeasts_Opee.xml
SWBestiary,PawnKindDef,RSW_OpeeSeaKillerJuv,sub-adult opee sea killer,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SeaBeasts/ThingDefs_Races/SeaBeasts_NurseryJuveniles.xml
SWBestiary,PawnKindDef,RSW_Platyhystrix,Platyhystrix,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/ThingDefs_Races/RSW_Absorbed_Platyhystrix.xml
SWBestiary,PawnKindDef,RSW_PodWorm,pod worm,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_Polluwog,polluwog,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_Porg,porg,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/ThingDefs_Races/RSW_Porg.xml
SWBestiary,PawnKindDef,RSW_Protosolpuga,Protosolpuga,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/ThingDefs_Races/RSW_Absorbed_Protosolpuga.xml
SWBestiary,PawnKindDef,RSW_Protovermes,Protovermes,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/ThingDefs_Races/RSW_Absorbed_Protovermes.xml
SWBestiary,PawnKindDef,RSW_PustuleHornet,pustule hornet,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_PustuleHornetQueen,pustule queen,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_PustuleHornetSpawned,pustule hornet,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_Reefback,reefback,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SeaBeasts/ThingDefs_Races/SeaBeasts_Colossi.xml
SWBestiary,PawnKindDef,RSW_RoyalRhino,royal rhino beetle,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_RoyalRhinoLarvae,royal rhino grub,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_RoyalRhinoPupa,royal rhino pupa,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_RustNipper,rust nipper,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SeaBeasts/ThingDefs_Races/SeaBeasts_Swarm.xml
SWBestiary,PawnKindDef,RSW_RustNipperJuv,young rust nipper,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SeaBeasts/ThingDefs_Races/SeaBeasts_NurseryJuveniles.xml
SWBestiary,PawnKindDef,RSW_Sacapillar,sacapillar,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_SandLeaper,sand leaper,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_SandPillar,sandpillar,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_SandStalker,sand stalker,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/ThingDefs_Races/RSW_SandStalker.xml
SWBestiary,PawnKindDef,RSW_SandoAquaMonster,sando aqua monster,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SeaBeasts/ThingDefs_Races/SeaBeasts_Sando.xml
SWBestiary,PawnKindDef,RSW_Screecher,screecher,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_Segnosaurus,Segnosaurus,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/ThingDefs_Races/RSW_Absorbed_Segnosaurus.xml
SWBestiary,PawnKindDef,RSW_ShaleGorger,shale gorger,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SeaBeasts/ThingDefs_Races/SeaBeasts_Opee.xml
SWBestiary,PawnKindDef,RSW_ShatterjawBeetle,shatterjaw beetle,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_ShatterjawBeetleLarvae,shatterjaw grub,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_ShatterjawBeetlePupa,shatterjaw pupa,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_SiltLamprey,silt lamprey,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SeaBeasts/ThingDefs_Races/SeaBeasts_Swarm.xml
SWBestiary,PawnKindDef,RSW_SiltLampreyJuv,young silt lamprey,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SeaBeasts/ThingDefs_Races/SeaBeasts_NurseryJuveniles.xml
SWBestiary,PawnKindDef,RSW_Skarnix,skarnix,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/Livestock/PawnKindDefs/PawnKindDefs_ForsakenCrags.xml
SWBestiary,PawnKindDef,RSW_SmogMoth,smog moth,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_SmogMothLarvae,smog caterpillar,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_SmogPupa,smog pupa,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_Starmaw,starmaw,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SeaBeasts/ThingDefs_Races/SeaBeasts_Colossi.xml
SWBestiary,PawnKindDef,RSW_Stoneback,stoneback,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_StormSando,storm sando,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SeaBeasts/ThingDefs_Races/SeaBeasts_Sando.xml
SWBestiary,PawnKindDef,RSW_Tellurox,tellurox,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/HelixTellurox/ThingDefs_Races/Races_Tellurox.xml
SWBestiary,PawnKindDef,RSW_Termitotron,Termitotron,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/ThingDefs_Races/RSW_Absorbed_Termitotron.xml
SWBestiary,PawnKindDef,RSW_ThornbackColo,thornback colo,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SeaBeasts/ThingDefs_Races/SeaBeasts_Colo.xml
SWBestiary,PawnKindDef,RSW_Thrumbungus,thrumbungus,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_TruffleMole,truffle mole,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,PawnKindDef,RSW_Vulptex,vulptex,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/ThingDefs_Races/RSW_Vulptex.xml
SWBestiary,PawnKindDef,RSW_Wampa,wampa,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/ThingDefs_Races/RSW_Wampa.xml
SWBestiary,PawnKindDef,RSW_Yobshrimp,pale yobshrimp,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SeaBeasts/ThingDefs_Races/SeaBeasts_Swarm.xml
SWBestiary,PawnKindDef,RSW_YobshrimpJuv,young pale yobshrimp,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SeaBeasts/ThingDefs_Races/SeaBeasts_NurseryJuveniles.xml
SWBestiary,PawnKindDef,RSW_Yooka,yooka,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/ThingDefs_Races/RSW_BiomesTeamPort_Races.xml
SWBestiary,RulePackDef,RSW_Biomes_NamerCrab,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/Support/RSW_BiomesTeamPort_Support.xml
SWBestiary,SoundDef,RSW_Ability_Beserk,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Ability_Calamity,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Ability_Force,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Ability_ForceFocus_Warmup,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Ability_ForceScream,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Ability_Leap_Air,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Ability_Leap_Land,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Ability_SootheSong,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Ability_Spit,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Ability_Spit_Warmup,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Ability_Spur,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Ability_SwarmCall,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Ability_SwarmCall_Warmup,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Ability_WebShot,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Biomes_BovineBeetle_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_BovineBeetle_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_BovineBeetle_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_BovineBeetle_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_ChemSnail_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_ChemSnail_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_ChemSnail_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_ChemSnail_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_GiantSnail_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_GiantSnail_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_GiantSnail_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_GiantSnail_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_GlowSnail_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_GlowSnail_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_GlowSnail_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_GlowSnail_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_Jellypot_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_Jellypot_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_Jellypot_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_Jellypot_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_MossBeetle_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_MossBeetle_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_MossBeetle_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_MossBeetle_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_Pillbug_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_Pillbug_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_Pillbug_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_Pillbug_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_RoyalRhino_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_RoyalRhino_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_RoyalRhino_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_RoyalRhino_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_SonarRabbit_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_SonarRabbit_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_SonarRabbit_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_SonarRabbit_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_TruffleMole_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_TruffleMole_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_TruffleMole_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_TruffleMole_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_Yooka_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_Yooka_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_Yooka_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Biomes_Yooka_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/BiomesTeamPort/SoundDefs/RSW_BiomesTeamPort_Sounds.xml
SWBestiary,SoundDef,RSW_Ingest_Glitterstim,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Acklay_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Acklay_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Acklay_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Acklay_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Aiwha_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Aiwha_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Aiwha_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Aiwha_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Akk_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Akk_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
